image,image_url,elapsed_s,phase,segment_id,spatial_block,split,assignment_type
img_008624.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008624.jpg,8624,Floating,seg_0019,820:-1979,validation,production
img_008684.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008684.jpg,8684,Floating,seg_0019,820:-1979,validation,production
img_008744.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008744.jpg,8744,Floating,seg_0019,820:-1979,validation,production
img_008805.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008805.jpg,8805,Floating,seg_0019,820:-1979,validation,production
img_008865.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008865.jpg,8865,Floating,seg_0020,820:-1980,test,production
img_008925.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008925.jpg,8925,Floating,seg_0020,820:-1980,test,production
img_008986.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008986.jpg,8986,Floating,seg_0020,820:-1980,test,production
img_009046.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009046.jpg,9046,Floating,seg_0020,820:-1980,test,production
img_009106.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009106.jpg,9106,Floating,seg_0020,820:-1980,test,production
img_009226.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009226.jpg,9226,Floating,seg_0022,819:-1981,train,production
img_009287.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009287.jpg,9287,Floating,seg_0022,819:-1981,train,production
img_009347.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009347.jpg,9347,Floating,seg_0022,819:-1981,train,production
img_009407.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009407.jpg,9407,Floating,seg_0022,819:-1982,train,production
img_009529.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009529.jpg,9529,Floating,seg_0022,819:-1982,train,production
img_009589.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009589.jpg,9589,Floating,seg_0022,819:-1982,train,production
img_009650.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009650.jpg,9650,Floating,seg_0022,819:-1983,train,production
img_009770.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009770.jpg,9770,Floating,seg_0022,819:-1983,train,production
img_010256.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010256.jpg,10256,Floating,seg_0024,818:-1985,test,production
img_010316.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010316.jpg,10316,Floating,seg_0024,818:-1985,test,production
img_010378.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010378.jpg,10378,Floating,seg_0024,818:-1985,test,production
img_010741.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010741.jpg,10741,Floating,seg_0026,817:-1987,test,production
img_010861.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010861.jpg,10861,Floating,seg_0026,817:-1987,test,production
img_010923.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010923.jpg,10923,Floating,seg_0026,817:-1987,test,production
img_010983.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010983.jpg,10983,Floating,seg_0027,817:-1988,validation,production
img_011224.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011224.jpg,11224,Floating,seg_0029,817:-1989,train,production
img_011284.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011284.jpg,11284,Floating,seg_0029,816:-1989,train,production
img_011344.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011344.jpg,11344,Floating,seg_0029,816:-1989,train,production
img_011404.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011404.jpg,11404,Floating,seg_0029,816:-1989,train,production
img_011464.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011464.jpg,11464,Floating,seg_0030,816:-1990,validation,production
img_011585.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011585.jpg,11585,Floating,seg_0030,816:-1990,validation,production
img_011645.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_011645.jpg,11645,Floating,seg_0031,816:-1990,validation,production
img_012245.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012245.jpg,12245,Floating,seg_0035,815:-1993,train,production
img_012305.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012305.jpg,12305,Floating,seg_0035,815:-1993,train,production
img_012365.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012365.jpg,12365,Floating,seg_0035,815:-1993,train,production
img_012485.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012485.jpg,12485,Floating,seg_0035,815:-1994,train,production
img_012545.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012545.jpg,12545,Floating,seg_0035,815:-1994,train,production
img_012605.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012605.jpg,12605,Floating,seg_0035,815:-1994,train,production
img_012665.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012665.jpg,12665,Floating,seg_0035,815:-1994,train,production
img_013265.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013265.jpg,13265,Floating,seg_0038,815:-1995,train,production
img_013325.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013325.jpg,13325,Floating,seg_0038,815:-1995,train,production
img_013385.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013385.jpg,13385,Floating,seg_0038,815:-1995,train,production
img_013445.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013445.jpg,13445,Floating,seg_0039,815:-1995,train,production
img_013505.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013505.jpg,13505,Floating,seg_0039,815:-1995,train,production
img_013565.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013565.jpg,13565,Floating,seg_0039,815:-1995,train,production
img_013625.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013625.jpg,13625,Floating,seg_0039,815:-1995,train,production
img_013685.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013685.jpg,13685,Floating,seg_0039,815:-1995,train,production
img_013745.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013745.jpg,13745,Floating,seg_0039,815:-1995,train,production
img_014285.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014285.jpg,14285,Floating,seg_0042,816:-1996,train,production
img_014406.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014406.jpg,14406,Floating,seg_0042,816:-1995,train,production
img_014466.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014466.jpg,14466,Floating,seg_0042,816:-1995,train,production
img_014528.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014528.jpg,14528,Floating,seg_0042,816:-1995,train,production
img_014588.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014588.jpg,14588,Floating,seg_0042,816:-1995,train,production
img_015323.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015323.jpg,15323,Floating,seg_0044,817:-1995,train,production
img_015383.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015383.jpg,15383,Floating,seg_0044,817:-1995,train,production
img_015443.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015443.jpg,15443,Floating,seg_0044,817:-1995,train,production
img_015504.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015504.jpg,15504,Floating,seg_0044,817:-1995,train,production
img_015564.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015564.jpg,15564,Floating,seg_0044,817:-1995,train,production
img_015624.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015624.jpg,15624,Floating,seg_0044,817:-1995,train,production
img_015684.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015684.jpg,15684,Floating,seg_0044,817:-1995,train,production
img_015744.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015744.jpg,15744,Floating,seg_0044,817:-1995,train,production
img_015804.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015804.jpg,15804,Floating,seg_0044,817:-1995,train,production
img_016523.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016523.jpg,16523,Floating,seg_0046,818:-1995,train,production
img_016583.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016583.jpg,16583,Floating,seg_0046,818:-1995,train,production
img_016643.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016643.jpg,16643,Floating,seg_0046,818:-1995,train,production
img_016704.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016704.jpg,16704,Floating,seg_0046,818:-1995,train,production
img_016764.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016764.jpg,16764,Floating,seg_0046,818:-1995,train,production
img_016824.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016824.jpg,16824,Floating,seg_0046,818:-1995,train,production
img_016884.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016884.jpg,16884,Floating,seg_0046,818:-1995,train,production
img_016944.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016944.jpg,16944,Floating,seg_0046,818:-1995,train,production
img_017004.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017004.jpg,17004,Floating,seg_0046,818:-1995,train,production
img_017064.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017064.jpg,17064,Floating,seg_0046,818:-1995,train,production
img_017184.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017184.jpg,17184,Floating,seg_0047,818:-1995,train,production
img_017244.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017244.jpg,17244,Floating,seg_0047,818:-1995,train,production
img_017304.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017304.jpg,17304,Floating,seg_0047,819:-1995,train,production
img_017364.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017364.jpg,17364,Floating,seg_0047,819:-1995,train,production
img_017424.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017424.jpg,17424,Floating,seg_0047,819:-1995,train,production
img_017484.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017484.jpg,17484,Floating,seg_0047,819:-1995,train,production
img_017544.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017544.jpg,17544,Floating,seg_0047,819:-1995,train,production
img_017604.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017604.jpg,17604,Floating,seg_0047,819:-1995,train,production
img_017664.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017664.jpg,17664,Floating,seg_0047,819:-1995,train,production
img_017724.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017724.jpg,17724,Floating,seg_0048,819:-1995,train,production
img_017784.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017784.jpg,17784,Floating,seg_0048,819:-1995,train,production
img_017844.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017844.jpg,17844,Floating,seg_0048,819:-1995,train,production
img_017904.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017904.jpg,17904,Floating,seg_0048,819:-1995,train,production
img_017965.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017965.jpg,17965,Floating,seg_0048,819:-1995,train,production
img_018106.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018106.jpg,18106,Floating,seg_0048,819:-1995,train,production
img_018166.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018166.jpg,18166,Floating,seg_0048,819:-1995,train,production
img_018226.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018226.jpg,18226,Floating,seg_0048,819:-1995,train,production
img_019008.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019008.jpg,19008,Floating,seg_0050,820:-1995,train,production
img_019068.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019068.jpg,19068,Floating,seg_0050,819:-1995,train,production
img_019128.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019128.jpg,19128,Floating,seg_0050,819:-1995,train,production
img_019188.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019188.jpg,19188,Floating,seg_0050,819:-1995,train,production
img_019249.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019249.jpg,19249,Floating,seg_0050,819:-1995,train,production
img_019313.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019313.jpg,19313,Floating,seg_0050,819:-1995,train,production
img_019373.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019373.jpg,19373,Floating,seg_0050,819:-1995,train,production
img_019433.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019433.jpg,19433,Floating,seg_0050,819:-1995,train,production
img_019493.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019493.jpg,19493,Floating,seg_0050,819:-1995,train,production
img_020192.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020192.jpg,20192,Floating,seg_0052,819:-1996,train,production
img_020252.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020252.jpg,20252,Floating,seg_0052,819:-1996,train,production
img_020312.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020312.jpg,20312,Floating,seg_0052,819:-1996,train,production
img_020372.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020372.jpg,20372,Floating,seg_0052,819:-1996,train,production
img_020432.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020432.jpg,20432,Floating,seg_0052,819:-1996,train,production
img_020492.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020492.jpg,20492,Floating,seg_0052,819:-1996,train,production
img_020552.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020552.jpg,20552,Floating,seg_0052,819:-1996,train,production
img_020612.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020612.jpg,20612,Floating,seg_0052,819:-1996,train,production
img_020672.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020672.jpg,20672,Floating,seg_0052,819:-1996,train,production
img_020732.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020732.jpg,20732,Floating,seg_0052,819:-1996,train,production
img_020852.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020852.jpg,20852,Floating,seg_0053,819:-1997,test,production
img_020912.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020912.jpg,20912,Floating,seg_0053,819:-1997,test,production
img_020972.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020972.jpg,20972,Floating,seg_0053,819:-1997,test,production
img_021032.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021032.jpg,21032,Floating,seg_0053,819:-1997,test,production
img_021092.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021092.jpg,21092,Floating,seg_0053,819:-1997,test,production
img_021228.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021228.jpg,21228,Floating,seg_0053,819:-1997,test,production
img_021288.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021288.jpg,21288,Floating,seg_0053,819:-1997,test,production
img_021348.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021348.jpg,21348,Floating,seg_0053,819:-1997,test,production
img_021408.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_021408.jpg,21408,Floating,seg_0054,819:-1997,test,production
img_022058.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022058.jpg,22058,Floating,seg_0056,818:-1999,train,production
img_022125.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022125.jpg,22125,Floating,seg_0056,818:-1999,train,production
img_022192.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022192.jpg,22192,Floating,seg_0056,818:-1999,train,production
img_022319.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022319.jpg,22319,Floating,seg_0056,818:-1999,train,production
img_022379.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022379.jpg,22379,Floating,seg_0056,818:-2000,train,production
img_022439.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022439.jpg,22439,Floating,seg_0056,818:-2000,train,production
img_022562.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022562.jpg,22562,Floating,seg_0056,818:-2000,train,production
img_022622.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022622.jpg,22622,Floating,seg_0056,818:-2000,train,production
img_024295.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024295.jpg,24295,Floating,seg_0061,816:-2005,train,production
img_024355.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024355.jpg,24355,Floating,seg_0061,816:-2005,train,production
img_024415.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024415.jpg,24415,Floating,seg_0061,816:-2005,train,production
img_024475.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024475.jpg,24475,Floating,seg_0061,816:-2005,train,production
img_024656.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024656.jpg,24656,Floating,seg_0063,815:-2006,train,production
img_024716.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024716.jpg,24716,Floating,seg_0063,815:-2006,train,production
img_024836.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024836.jpg,24836,Floating,seg_0063,815:-2006,train,production
img_024896.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024896.jpg,24896,Floating,seg_0063,815:-2006,train,production
img_024956.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024956.jpg,24956,Floating,seg_0064,815:-2007,validation,production
img_025016.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025016.jpg,25016,Floating,seg_0064,815:-2007,validation,production
img_025316.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025316.jpg,25316,Floating,seg_0066,815:-2008,train,production
img_025376.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025376.jpg,25376,Floating,seg_0066,814:-2008,train,production
img_025436.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025436.jpg,25436,Floating,seg_0066,814:-2008,train,production
img_025496.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025496.jpg,25496,Floating,seg_0066,814:-2008,train,production
img_025556.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025556.jpg,25556,Floating,seg_0066,814:-2008,train,production
img_025616.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025616.jpg,25616,Floating,seg_0067,814:-2009,validation,production
