image,image_url,elapsed_s,phase,segment_id,spatial_block,split,assignment_type
img_006944.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_006944.jpg,6944,Floating,seg_0013,822:-1974,train,production
img_007004.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007004.jpg,7004,Floating,seg_0013,822:-1974,train,production
img_007064.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007064.jpg,7064,Floating,seg_0013,821:-1974,train,production
img_007124.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007124.jpg,7124,Floating,seg_0013,821:-1974,train,production
img_007184.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007184.jpg,7184,Floating,seg_0013,821:-1975,train,production
img_007304.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007304.jpg,7304,Floating,seg_0013,821:-1975,train,production
img_007364.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007364.jpg,7364,Floating,seg_0013,821:-1975,train,production
img_007424.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007424.jpg,7424,Floating,seg_0014,821:-1975,train,production
img_007844.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007844.jpg,7844,Floating,seg_0016,821:-1977,train,production
img_007904.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007904.jpg,7904,Floating,seg_0016,821:-1977,train,production
img_007964.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_007964.jpg,7964,Floating,seg_0016,821:-1977,train,production
img_008024.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008024.jpg,8024,Floating,seg_0017,821:-1977,train,production
img_008084.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008084.jpg,8084,Floating,seg_0017,821:-1977,train,production
img_008144.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008144.jpg,8144,Floating,seg_0017,820:-1977,train,production
img_008865.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008865.jpg,8865,Floating,seg_0020,820:-1980,test,production
img_008925.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008925.jpg,8925,Floating,seg_0020,820:-1980,test,production
img_008986.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_008986.jpg,8986,Floating,seg_0020,820:-1980,test,production
img_009046.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009046.jpg,9046,Floating,seg_0020,820:-1980,test,production
img_009106.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009106.jpg,9106,Floating,seg_0020,820:-1980,test,production
img_009832.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009832.jpg,9832,Floating,seg_0023,819:-1983,train,production
img_009892.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009892.jpg,9892,Floating,seg_0023,818:-1984,train,production
img_009952.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_009952.jpg,9952,Floating,seg_0023,818:-1984,train,production
img_010014.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010014.jpg,10014,Floating,seg_0023,818:-1984,train,production
img_010074.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010074.jpg,10074,Floating,seg_0023,818:-1984,train,production
img_010134.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010134.jpg,10134,Floating,seg_0023,818:-1984,train,production
img_010438.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010438.jpg,10438,Floating,seg_0025,818:-1986,train,production
img_010498.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010498.jpg,10498,Floating,seg_0025,818:-1986,train,production
img_010560.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010560.jpg,10560,Floating,seg_0025,818:-1986,train,production
img_010680.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010680.jpg,10680,Floating,seg_0025,817:-1986,train,production
img_010983.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_010983.jpg,10983,Floating,seg_0027,817:-1988,validation,production
img_012185.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012185.jpg,12185,Floating,seg_0034,815:-1993,train,production
img_012245.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012245.jpg,12245,Floating,seg_0035,815:-1993,train,production
img_012305.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012305.jpg,12305,Floating,seg_0035,815:-1993,train,production
img_012365.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012365.jpg,12365,Floating,seg_0035,815:-1993,train,production
img_012485.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012485.jpg,12485,Floating,seg_0035,815:-1994,train,production
img_012545.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012545.jpg,12545,Floating,seg_0035,815:-1994,train,production
img_012605.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012605.jpg,12605,Floating,seg_0035,815:-1994,train,production
img_012665.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012665.jpg,12665,Floating,seg_0035,815:-1994,train,production
img_012725.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012725.jpg,12725,Floating,seg_0036,814:-1995,validation,production
img_012785.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012785.jpg,12785,Floating,seg_0036,814:-1995,validation,production
img_012845.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012845.jpg,12845,Floating,seg_0037,814:-1995,validation,production
img_012905.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012905.jpg,12905,Floating,seg_0037,814:-1995,validation,production
img_012965.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_012965.jpg,12965,Floating,seg_0037,814:-1995,validation,production
img_013085.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013085.jpg,13085,Floating,seg_0037,814:-1995,validation,production
img_013145.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013145.jpg,13145,Floating,seg_0037,814:-1995,validation,production
img_013205.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013205.jpg,13205,Floating,seg_0037,814:-1995,validation,production
img_013265.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013265.jpg,13265,Floating,seg_0038,815:-1995,train,production
img_013325.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013325.jpg,13325,Floating,seg_0038,815:-1995,train,production
img_013385.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013385.jpg,13385,Floating,seg_0038,815:-1995,train,production
img_013805.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013805.jpg,13805,Floating,seg_0040,815:-1996,test,production
img_013865.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013865.jpg,13865,Floating,seg_0040,815:-1996,test,production
img_013925.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013925.jpg,13925,Floating,seg_0040,815:-1996,test,production
img_013985.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_013985.jpg,13985,Floating,seg_0040,815:-1996,test,production
img_014285.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014285.jpg,14285,Floating,seg_0042,816:-1996,train,production
img_014406.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014406.jpg,14406,Floating,seg_0042,816:-1995,train,production
img_014466.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014466.jpg,14466,Floating,seg_0042,816:-1995,train,production
img_014528.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014528.jpg,14528,Floating,seg_0042,816:-1995,train,production
img_014588.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_014588.jpg,14588,Floating,seg_0042,816:-1995,train,production
img_015884.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015884.jpg,15884,Floating,seg_0045,817:-1995,train,production
img_015955.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_015955.jpg,15955,Floating,seg_0045,817:-1995,train,production
img_016023.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016023.jpg,16023,Floating,seg_0045,817:-1995,train,production
img_016083.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016083.jpg,16083,Floating,seg_0045,817:-1995,train,production
img_016143.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016143.jpg,16143,Floating,seg_0045,818:-1995,train,production
img_016263.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016263.jpg,16263,Floating,seg_0045,818:-1995,train,production
img_016343.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016343.jpg,16343,Floating,seg_0045,818:-1995,train,production
img_016403.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016403.jpg,16403,Floating,seg_0045,818:-1995,train,production
img_016463.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_016463.jpg,16463,Floating,seg_0045,818:-1995,train,production
img_017184.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017184.jpg,17184,Floating,seg_0047,818:-1995,train,production
img_017244.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017244.jpg,17244,Floating,seg_0047,818:-1995,train,production
img_017304.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017304.jpg,17304,Floating,seg_0047,819:-1995,train,production
img_017364.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017364.jpg,17364,Floating,seg_0047,819:-1995,train,production
img_017424.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017424.jpg,17424,Floating,seg_0047,819:-1995,train,production
img_017484.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017484.jpg,17484,Floating,seg_0047,819:-1995,train,production
img_017544.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017544.jpg,17544,Floating,seg_0047,819:-1995,train,production
img_017604.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017604.jpg,17604,Floating,seg_0047,819:-1995,train,production
img_017664.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017664.jpg,17664,Floating,seg_0047,819:-1995,train,production
img_017724.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017724.jpg,17724,Floating,seg_0048,819:-1995,train,production
img_017784.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017784.jpg,17784,Floating,seg_0048,819:-1995,train,production
img_017844.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017844.jpg,17844,Floating,seg_0048,819:-1995,train,production
img_017904.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017904.jpg,17904,Floating,seg_0048,819:-1995,train,production
img_017965.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_017965.jpg,17965,Floating,seg_0048,819:-1995,train,production
img_018106.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018106.jpg,18106,Floating,seg_0048,819:-1995,train,production
img_018166.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018166.jpg,18166,Floating,seg_0048,819:-1995,train,production
img_018226.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018226.jpg,18226,Floating,seg_0048,819:-1995,train,production
img_018347.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018347.jpg,18347,Floating,seg_0049,819:-1994,train,production
img_018407.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018407.jpg,18407,Floating,seg_0049,819:-1994,train,production
img_018467.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018467.jpg,18467,Floating,seg_0049,820:-1995,train,production
img_018528.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018528.jpg,18528,Floating,seg_0049,820:-1995,train,production
img_018588.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018588.jpg,18588,Floating,seg_0049,820:-1995,train,production
img_018648.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018648.jpg,18648,Floating,seg_0049,820:-1995,train,production
img_018708.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018708.jpg,18708,Floating,seg_0049,820:-1995,train,production
img_018768.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018768.jpg,18768,Floating,seg_0049,820:-1995,train,production
img_018828.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018828.jpg,18828,Floating,seg_0049,820:-1995,train,production
img_018888.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_018888.jpg,18888,Floating,seg_0049,820:-1995,train,production
img_019553.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019553.jpg,19553,Floating,seg_0051,819:-1995,train,production
img_019613.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019613.jpg,19613,Floating,seg_0051,819:-1996,train,production
img_019693.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019693.jpg,19693,Floating,seg_0051,819:-1996,train,production
img_019753.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019753.jpg,19753,Floating,seg_0051,819:-1996,train,production
img_019813.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_019813.jpg,19813,Floating,seg_0051,819:-1996,train,production
img_020000.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020000.jpg,20000,Floating,seg_0051,819:-1996,train,production
img_020060.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020060.jpg,20060,Floating,seg_0051,819:-1996,train,production
img_020121.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020121.jpg,20121,Floating,seg_0051,819:-1996,train,production
img_020192.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020192.jpg,20192,Floating,seg_0052,819:-1996,train,production
img_020252.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020252.jpg,20252,Floating,seg_0052,819:-1996,train,production
img_020312.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020312.jpg,20312,Floating,seg_0052,819:-1996,train,production
img_020372.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020372.jpg,20372,Floating,seg_0052,819:-1996,train,production
img_020432.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020432.jpg,20432,Floating,seg_0052,819:-1996,train,production
img_020492.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020492.jpg,20492,Floating,seg_0052,819:-1996,train,production
img_020552.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020552.jpg,20552,Floating,seg_0052,819:-1996,train,production
img_020612.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020612.jpg,20612,Floating,seg_0052,819:-1996,train,production
img_020672.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020672.jpg,20672,Floating,seg_0052,819:-1996,train,production
img_020732.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_020732.jpg,20732,Floating,seg_0052,819:-1996,train,production
img_022682.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022682.jpg,22682,Floating,seg_0057,817:-2000,validation,production
img_022742.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022742.jpg,22742,Floating,seg_0057,817:-2001,validation,production
img_022806.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022806.jpg,22806,Floating,seg_0057,817:-2001,validation,production
img_022872.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022872.jpg,22872,Floating,seg_0057,817:-2001,validation,production
img_022933.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022933.jpg,22933,Floating,seg_0057,817:-2001,validation,production
img_022993.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_022993.jpg,22993,Floating,seg_0057,817:-2001,validation,production
img_023053.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023053.jpg,23053,Floating,seg_0057,817:-2001,validation,production
img_023190.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023190.jpg,23190,Floating,seg_0057,817:-2002,validation,production
img_023254.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023254.jpg,23254,Floating,seg_0057,817:-2002,validation,production
img_023379.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023379.jpg,23379,Floating,seg_0058,817:-2002,validation,production
img_023439.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023439.jpg,23439,Floating,seg_0058,817:-2002,validation,production
img_023500.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023500.jpg,23500,Floating,seg_0058,817:-2002,validation,production
img_023566.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023566.jpg,23566,Floating,seg_0059,817:-2003,train,production
img_023626.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023626.jpg,23626,Floating,seg_0059,816:-2003,train,production
img_023686.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023686.jpg,23686,Floating,seg_0059,816:-2003,train,production
img_023746.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023746.jpg,23746,Floating,seg_0059,816:-2003,train,production
img_023809.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023809.jpg,23809,Floating,seg_0059,816:-2003,train,production
img_023869.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023869.jpg,23869,Floating,seg_0059,816:-2003,train,production
img_023991.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_023991.jpg,23991,Floating,seg_0060,816:-2004,test,production
img_024054.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024054.jpg,24054,Floating,seg_0060,816:-2004,test,production
img_024114.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024114.jpg,24114,Floating,seg_0060,816:-2004,test,production
img_024174.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024174.jpg,24174,Floating,seg_0060,816:-2004,test,production
img_024235.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024235.jpg,24235,Floating,seg_0060,816:-2004,test,production
img_024295.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024295.jpg,24295,Floating,seg_0061,816:-2005,train,production
img_024355.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024355.jpg,24355,Floating,seg_0061,816:-2005,train,production
img_024415.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024415.jpg,24415,Floating,seg_0061,816:-2005,train,production
img_024475.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024475.jpg,24475,Floating,seg_0061,816:-2005,train,production
img_024956.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_024956.jpg,24956,Floating,seg_0064,815:-2007,validation,production
img_025016.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025016.jpg,25016,Floating,seg_0064,815:-2007,validation,production
img_025136.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025136.jpg,25136,Floating,seg_0065,815:-2007,validation,production
img_025196.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025196.jpg,25196,Floating,seg_0065,815:-2007,validation,production
img_025256.jpg,https://raw.githubusercontent.com/ZShamsi987/canyonbench-data/main/frames_corrected/floating/img_025256.jpg,25256,Floating,seg_0065,815:-2007,validation,production
